"appTitle","userName","date","score","text"
"LINE: Free Calls & Messages","Tim Taylor","April 2, 2019",5,"this app is amazing. i can talk to my friends that live in different countries."
"LINE: Free Calls & Messages","Ah Neat Koki","April 2, 2019",5,"like play to worlld"
"LINE: Free Calls & Messages","anindita fauziah","April 2, 2019",4,"mau ngasih saran sekalian request nih yaa line nya di room chat klo bisa ada flower flower turun tiap hari dong biar lucu gituu..."
"LINE: Free Calls & Messages","Tommy Tantio H","April 2, 2019",5,"why i can't send a message? i can receive a message, and my friend can read it, but i can't send it"
"LINE: Free Calls & Messages","Joey S","April 1, 2019",2,"I have a full wifi connection and the app crashes or says that the connection is poor and doesn't make the call"
"LINE: Free Calls & Messages","Nano Revels","April 1, 2019",5,"use it all the time"
"LINE: Free Calls & Messages","A Google User","April 1, 2019",1,"ok"
"LINE: Free Calls & Messages","ASTA RØTH","April 1, 2019",5,"best communications for my team <3"
"LINE: Free Calls & Messages","A Google User","April 1, 2019",5,"pk"
"LINE: Free Calls & Messages","zn 805","April 1, 2019",1,"where is an option to backup and restore chat in this version , also sakura make me feel dizzy cant find an option to turnoff in mobile"
"LINE: Free Calls & Messages","Beardy B","April 1, 2019",1,"New update keeps crashing. Playing voice messages, it exists the chat. Recording voice messages, closes the chat. Selecting the back button in chat, closes the app completely. Video calls are very lagging. Video freeze but voice is still fine."
"LINE: Free Calls & Messages","I'm totally cool","April 1, 2019",5,"cool"
"LINE: Free Calls & Messages","Mohammed Alghassrah","April 1, 2019",4,"The notifications stop working sometimes and photos take long time to be sent"
"LINE: Free Calls & Messages","Ardit_ yaa","April 1, 2019",5,"good aplikasi"
"LINE: Free Calls & Messages","A Google User","April 1, 2019",4,"good app love it but slow sending of videos"
"LINE: Free Calls & Messages","A Google User","April 1, 2019",4,"its goid"
"LINE: Free Calls & Messages","Heikki A","April 1, 2019",3,"keep in touch"
"LINE: Free Calls & Messages","A Google User","April 1, 2019",2,"App blocking after first call, doesn't call again until i restart the app"
"LINE: Free Calls & Messages","just me","April 1, 2019",4,"Only things I don't like is group should be controlled by who created it and anyone appointed by the room creator. Otherwise I'd only change the snow. It's annoying and should be able to be turned off.... Now there's leaves to match the snow... Please let me turn this off. It's distracting"
"LINE: Free Calls & Messages","Andi Falih","April 1, 2019",1,"after login with my account, i cant send message and event my profile photos cant update, and also cant connect to my facebook, please fix this"
"LINE: Free Calls & Messages","puspita sari","April 1, 2019",4,"please help. i dont get the notification when chat is arrived, i try several thing to fix it such as clear the cache, delete the old chats nd reboot my phone but none of them worked out. help me please"
"LINE: Free Calls & Messages","Alqo Hasyaroyhan Tedjaningrat","April 1, 2019",4,"Overall is good, but when i change my profile picture with video it become very low quality .-."
"LINE: Free Calls & Messages","A Google User","April 1, 2019",5,"That yar"
"LINE: Free Calls & Messages","Dek Len Pang","April 1, 2019",1,"Can you guys tune down the minimum volumn of speaker mode because at the minimum volumn, I still find it too loud. Please balance the sound level.. Lower key should indicates minimun volumn level.."
"LINE: Free Calls & Messages","TwinSword 1","April 1, 2019",5,"over all this great but if there translator much much better to use. please kindly considerate my request."
"LINE: Free Calls & Messages","Rifqi Fathurrahman","April 1, 2019",3,"On the latest update version 9.4.2 i could not see my profile picture or other people profile picture because it said that unable to use sd card, please confirm your sd card settings, i dont even have sd card inserted on my phone. Please fix that problem."
"LINE: Free Calls & Messages","Ppmtcy Tm","April 1, 2019",4,"อืม ดี"
"LINE: Free Calls & Messages","A Google User","April 1, 2019",2,"please give us back pop-up notifications!!! that is so helpful for seeing the message preview. please line, pleaseee"
"LINE: Free Calls & Messages","sam c","April 1, 2019",5,"especial"
"LINE: Free Calls & Messages","Denis Dunell","April 1, 2019",1,"I've been asking questions and whatever in the reviews, but looks like they don't even read the reviews here! ANyways... Why would YOU make the ""end of the call"" ring tone WAY WAYYY louder than the ""calling"" ring tone??? It made my ears explode when the call endes! Thanks alot ""LINE"" !!!!"
"LINE: Free Calls & Messages","santosh kumar","April 1, 2019",4,"good"
"LINE: Free Calls & Messages","Audrey Haryadi","April 1, 2019",4,"my app data got deleted on my phone but i logged to my account on the pc version, is there any way for me to log in to my previous account with recovering all my previous data?"
"LINE: Free Calls & Messages","Mannequin San","April 1, 2019",2,"My messages did not reach my friends because of how bad the updated LINE lags. I had to close the application, open it again, and retype what i just said. It's only been a day and this occurred at least 5 times. Please fix this."
"LINE: Free Calls & Messages","Ester Gracia","April 1, 2019",5,"kapan ada Line Story?"
"LINE: Free Calls & Messages","gede surya","April 1, 2019",2,"ayolah line, beri kami pilihan, agar tidak ada efek salju atau bunga sakura pada kolom percakapan"
"LINE: Free Calls & Messages","A Google User","April 1, 2019",5,"nice one"
"LINE: Free Calls & Messages","Nopek Isnu","April 1, 2019",5,"Bagus"
"LINE: Free Calls & Messages","A Google User","April 1, 2019",2,"Connection are unstable even I have strong enough Wi-Fi. please fix it!"
"LINE: Free Calls & Messages","A Google User","April 1, 2019",5,"good"
"LINE: Free Calls & Messages","A Google User","April 1, 2019",3,"I used LINE as a platform for my community to interact. Although all other features are Ok, I think there's a lack of admin control features for Group Chat. For example, Anyone in the group can invite anyone into the group chat and anyone in the group can also remove anyone from the group."
"LINE: Free Calls & Messages","Emma Kirkland","April 1, 2019",5,"Really like this app..allows me to connect to people I know..and really simple to use...but could do with showing that people are online or not"
"LINE: Free Calls & Messages","Dini Rahmatika","April 1, 2019",2,"Sometimes when I want send a message to my friend, the connection is good but line cannot send my message, I can't load my chat too, the chat always come late and there is no notification on my phone. I think line is error. If the error only happen one time, it's no problem but the error always happen. I hate when it became error. hi"
"LINE: Free Calls & Messages","A Google User","April 1, 2019",5,"awesome 👍"
